"DATA";"TMEDIA";"TMIN";"TMAX";"UMID"
"2011-02-03";"7";"1";"14";"61"
"2011-02-04";"7";"1";"16";"64"
"2011-02-05";"8";"1";"16";"69"
"2011-02-06";"8";"2";"17";"71"
"2011-02-07";"9";"4";"18";"72"
"2011-02-08";"8";"2";"15";"85"
"2011-02-09";"7";"1";"15";"80"
"2011-02-10";"7";"2";"14";"84"
"2011-02-11";"6";"2";"13";"82"
"2011-02-12";"8";"3";"13";"75"
"2011-02-13";"9";"4";"14";"79"
"2011-02-14";"9";"4";"16";"77"
"2011-02-15";"9";"2";"15";"79"
"2011-02-16";"10";"9";"12";"87"
"2011-02-17";"10";"6";"14";"77"
"2011-02-18";"11";"6";"17";"70"
"2011-02-19";"11";"5";"16";"68"
"2011-02-20";"9";"4";"14";"82"
"2011-02-21";"9";"5";"13";"85"
"2011-02-22";"7";"2";"13";"84"
"2011-02-23";"6";"2";"12";"59"
"2011-02-24";"4";"1";"9";"37"
"2011-02-25";"5";"1";"11";"35"
"2011-02-26";"4";"0";"10";"65"
"2011-02-27";"6";"1";"10";"86"
"2011-02-28";"8";"6";"12";"82"
"2011-03-01";"9";"7";"11";"89"
"2011-03-02";"7";"4";"9";"89"
"2011-03-03";"10";"7";"14";"84"
"2011-03-04";"8";"6";"11";"87"
"2011-03-05";"7";"6";"9";"91"
"2011-03-06";"8";"6";"13";"81"
"2011-03-07";"7";"2";"12";"58"
"2011-03-08";"4";"0";"10";"51"
"2011-03-09";"5";"-1";"11";"72"
"2011-03-10";"6";"0";"12";"72"
"2011-03-11";"7";"1";"14";"79"
"2011-03-12";"9";"4";"14";"72"
"2011-03-13";"12";"9";"13";"84"
"2011-03-14";"14";"13";"16";"86"
"2011-03-15";"16";"9";"20";"69"
"2011-03-16";"13";"11";"17";"94"
"2011-03-17";"11";"8";"13";"90"
"2011-03-18";"12";"8";"17";"84"
"2011-03-19";"11";"6";"18";"80"
"2011-03-20";"11";"8";"15";"71"
"2011-03-21";"9";"4";"14";"74"
"2011-03-22";"11";"6";"18";"69"
"2011-03-23";"10";"5";"16";"83"
"2011-03-24";"11";"5";"18";"78"
"2011-03-25";"11";"4";"17";"78"
"2011-03-26";"12";"8";"17";"82"
"2011-03-27";"13";"8";"18";"84"
"2011-03-28";"14";"12";"16";"85"
"2011-03-29";"13";"9";"18";"85"
"2011-03-30";"13";"8";"18";"86"
"2011-03-31";"13";"7";"19";"75"
"2011-04-01";"13";"7";"21";"65"
"2011-04-02";"16";"8";"24";"60"
"2011-04-03";"16";"9";"23";"72"
"2011-04-04";"15";"10";"21";"83"
"2011-04-05";"14";"9";"20";"71"
"2011-04-06";"15";"6";"23";"51"
"2011-04-07";"16";"10";"23";"62"
"2011-04-08";"17";"10";"25";"66"
"2011-04-09";"16";"10";"22";"85"
"2011-04-10";"15";"13";"19";"91"
"2011-04-11";"16";"8";"24";"68"
"2011-04-12";"15";"9";"21";"77"
"2011-04-13";"14";"8";"19";"59"
"2011-04-14";"11";"5";"17";"64"
"2011-04-15";"11";"8";"15";"83"
"2011-04-16";"13";"7";"19";"62"
"2011-04-17";"13";"8";"19";"67"
"2011-04-18";"13";"7";"20";"66"
"2011-04-19";"13";"7";"19";"81"
"2011-04-20";"15";"10";"20";"64"
"2011-04-21";"15";"9";"21";"59"
"2011-04-22";"14";"9";"19";"66"
"2011-04-23";"15";"13";"18";"75"
"2011-04-24";"16";"12";"21";"78"
"2011-04-25";"15";"12";"19";"92"
"2011-04-26";"14";"13";"17";"94"
"2011-04-27";"15";"13";"21";"88"
"2011-04-28";"15";"10";"20";"86"
"2011-04-29";"15";"9";"20";"84"
"2011-04-30";"14";"12";"15";"96"
"2011-05-01";"16";"10";"22";"86"
"2011-05-02";"16";"12";"20";"88"
"2011-05-03";"16";"12";"21";"90"
"2011-05-04";"17";"12";"23";"87"
"2011-05-05";"16";"10";"21";"84"
"2011-05-06";"15";"10";"20";"76"
"2011-05-07";"16";"10";"22";"74"
"2011-05-08";"16";"10";"22";"74"
"2011-05-09";"16";"12";"20";"52"
"2011-05-10";"17";"9";"25";"58"
"2011-05-11";"18";"10";"26";"58"
"2011-05-12";"20";"12";"28";"58"
"2011-05-13";"19";"12";"25";"75"
"2011-05-14";"19";"12";"26";"62"
"2011-05-15";"17";"14";"23";"70"
"2011-05-16";"15";"10";"20";"60"
"2011-05-17";"16";"9";"22";"51"
"2011-05-18";"16";"9";"22";"64"
