"DATA";"TMEDIA";"TMIN";"TMAX"
"2015-06-22";"24.19873323249546";"18.702841142516572";"29.08098552872519"
"2015-06-23";"24.89746166977167";"18.851913441812588";"29.530163107142787"
"2015-06-24";"25.664839063150218";"19.65428981309596";"30.46945106852086"
"2015-06-25";"26.1829500587041";"20.369812551726977";"31.573381107433487"
"2015-06-26";"26.881719960523235";"20.726315433172562";"31.6511716429649"
"2015-06-27";"26.806936209978172";"21.287257078175017";"31.81515451888852"
"2015-06-28";"26.98788035712271";"21.131607662793545";"32.0606749544869"
"2015-06-29";"27.661665955403464";"21.77807315480295";"32.43960139283697"
"2015-06-30";"28.297387567871432";"23.10622694893307";"32.80840910554062"
"2015-07-01";"27.541251661734282";"23.063263410519216";"31.446602130869334"
"2015-07-02";"27.351023820790875";"22.70775929525874";"31.984179211115087"
"2015-07-03";"27.43555153981293";"22.472615415451823";"31.856487267946232"
"2015-07-04";"27.955647191992615";"22.578093994925364";"32.808881791374446"
"2015-07-05";"28.14812628810611";"22.994309636562086";"33.193830083148846"
"2015-07-06";"27.542884996510203";"22.5903250363073";"32.4053106253235"
"2015-07-07";"27.464096567419457";"22.536245817871933";"32.51037220856848"
"2015-07-08";"27.77441489082782";"22.813853390208905";"32.18239831995131"
"2015-07-09";"28.763095080071864";"23.309174117231663";"33.835494013774394"
"2015-07-10";"28.88843602181974";"22.746024132729016";"34.12434710352165"
"2015-07-11";"28.733165340412587";"22.357443617571057";"33.66420415256787"
"2015-07-12";"28.583305240730628";"23.04324748708333";"33.72646529236765"
"2015-07-13";"28.775539769125956";"22.53996773763215";"34.11534207999023"
"2015-07-14";"29.26632816954037";"23.476143120536214";"34.38648803451761"
"2015-07-15";"28.631036981925508";"22.77981061704682";"33.29841369501344"
"2015-07-16";"28.11547752419346";"22.812883542873905";"32.52657158747973"
"2015-07-17";"27.700750105641486";"23.18017491056232";"33.306179390142795"
"2015-07-18";"27.645785334128885";"22.657819359942764";"32.091489431602255"
"2015-07-19";"27.522154020189074";"22.89450963807435";"32.38548527798426"
"2015-07-20";"27.326718818990724";"22.70900429124276";"31.904427085510804"
"2015-07-21";"26.91482135900164";"22.590414970641312";"31.335501895190113"
"2015-07-22";"25.712505467213642";"22.04134836255707";"29.45271792695205"
"2015-07-23";"26.82819292244399";"21.675570099990775";"31.840035994260415"
"2015-07-24";"26.84304681826777";"22.191157617581958";"31.2095373112865"
